"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260425","5호선","왕십리(성동구청)","4442","5570","20260428",""
"20260425","5호선","답십리","13122","11390","20260428",""
"20260425","5호선","장한평","15512","14783","20260428",""
"20260425","5호선","군자(능동)","11804","13394","20260428",""
"20260425","5호선","아차산(어린이대공원후문)","17114","16696","20260428",""
"20260425","5호선","광나루(장신대)","12030","11677","20260428",""
"20260425","5호선","천호(풍납토성)","22625","21358","20260428",""
"20260425","5호선","강동","15782","15470","20260428",""
"20260425","5호선","길동","8557","8465","20260428",""
"20260425","5호선","굽은다리(강동구민회관앞)","8880","8307","20260428",""
"20260425","5호선","명일","7015","6805","20260428",""
"20260425","5호선","고덕","7993","7719","20260428",""
"20260425","5호선","상일동","11417","10909","20260428",""
"20260425","5호선","둔촌동","11594","11187","20260428",""
"20260425","5호선","올림픽공원(한국체대)","6841","6752","20260428",""
"20260425","5호선","방이","6593","6268","20260428",""
"20260425","5호선","오금","2602","2523","20260428",""
"20260425","5호선","개롱","5432","5545","20260428",""
"20260425","5호선","거여","7761","7421","20260428",""
"20260425","5호선","마천","5598","5295","20260428",""
"20260425","5호선","강일","5085","4557","20260428",""
"20260425","5호선","미사","18167","18140","20260428",""
"20260425","5호선","하남풍산","3783","3680","20260428",""
"20260425","5호선","하남시청(덕풍·신장)","8468","7818","20260428",""
"20260425","5호선","하남검단산","7420","7131","20260428",""
"20260425","6호선","응암","15331","14946","20260428",""
"20260425","6호선","역촌","3375","3905","20260428",""
"20260425","6호선","불광","4597","4069","20260428",""
"20260425","6호선","독바위","2228","2525","20260428",""
"20260425","6호선","연신내","7","0","20260428",""
"20260425","6호선","구산","7000","5295","20260428",""
"20260425","6호선","새절(신사)","10873","10015","20260428",""
"20260425","6호선","증산(명지대앞)","8584","8605","20260428",""
"20260425","6호선","디지털미디어시티","11433","11677","20260428",""
"20260425","6호선","월드컵경기장(성산)","9333","9216","20260428",""
"20260425","6호선","마포구청","12618","10913","20260428",""
"20260425","6호선","망원","20189","22822","20260428",""
"20260425","6호선","합정","16447","15431","20260428",""
"20260425","6호선","상수","11740","13418","20260428",""
"20260425","6호선","광흥창(서강)","7068","6403","20260428",""
"20260425","6호선","대흥(서강대앞)","7987","8230","20260428",""
"20260425","6호선","공덕","13941","13870","20260428",""
"20260425","6호선","효창공원앞","6593","5711","20260428",""
"20260425","6호선","삼각지(전쟁기념관)","9382","7630","20260428",""
"20260425","경의선","백마","6118","5762","20260428",""
"20260425","경의선","풍산","6332","6116","20260428",""
"20260425","경의선","일산","9127","8774","20260428",""
"20260425","경의선","탄현","6738","6358","20260428",""
"20260425","경의선","야당","7575","7812","20260428",""
"20260425","경의선","운정","7504","6957","20260428",""
"20260425","경의선","금릉","4731","4540","20260428",""
"20260425","경의선","금촌","7066","6676","20260428",""
"20260425","경의선","월롱","1522","1453","20260428",""
"20260425","경의선","파주","1403","1195","20260428",""
"20260425","경의선","문산","6596","6027","20260428",""
"20260425","경의선","임진강","102","81","20260428",""
"20260425","경의선","운천","14","9","20260428",""
"20260425","경인선","개봉","21231","20008","20260428",""
"20260425","경인선","오류동","11006","9928","20260428",""
"20260425","경인선","역곡","23429","22720","20260428",""
"20260425","경인선","부천","32709","33460","20260428",""
"20260425","경인선","송내","22111","21266","20260428",""
"20260425","경인선","부평","32739","35554","20260428",""
"20260425","경인선","백운","6417","6445","20260428",""
"20260425","경인선","동암","15012","14985","20260428",""
"20260425","경인선","주안","18792","16256","20260428",""
"20260425","경인선","제물포","9061","8544","20260428",""
"20260425","경인선","동인천","14134","13747","20260428",""
"20260425","경인선","인천","6906","6252","20260428",""
"20260425","경인선","구일","10756","12021","20260428",""
"20260425","경인선","소사","8874","8263","20260428",""
"20260425","경인선","부개","7657","7188","20260428",""
"20260425","경인선","간석","5443","5003","20260428",""
"20260425","경인선","도원","4904","5053","20260428",""
"20260425","경인선","온수(성공회대입구)","5525","5116","20260428",""
"20260425","경인선","중동","8519","7910","20260428",""
"20260425","경인선","도화","3730","3403","20260428",""
"20260425","경춘선","신내","2241","2081","20260428",""
"20260425","경춘선","갈매","2215","1971","20260428",""
"20260425","경춘선","별내","2399","2042","20260428",""
"20260425","경춘선","퇴계원","3265","2932","20260428",""
"20260425","경춘선","사릉","1856","1769","20260428",""
"20260425","경춘선","금곡","1499","1418","20260428",""
"20260425","경춘선","평내호평","5571","5379","20260428",""
"20260425","경춘선","천마산","1570","1550","20260428",""
"20260425","경춘선","마석","4065","4022","20260428",""
"20260425","경춘선","대성리","1141","1770","20260428",""
"20260425","경춘선","청평","2418","2415","20260428",""
"20260425","경춘선","상천","575","508","20260428",""
"20260425","경춘선","가평","2602","2854","20260428",""
"20260425","경춘선","굴봉산","303","320","20260428",""
"20260425","경춘선","백양리","199","210","20260428",""
"20260425","경춘선","강촌","767","800","20260428",""
"20260425","경춘선","김유정","924","1090","20260428",""
"20260425","경춘선","남춘천","4130","4361","20260428",""
"20260425","경춘선","춘천","2634","2221","20260428",""
"20260425","공항철도 1호선","서울역","16037","15176","20260428",""
"20260425","공항철도 1호선","공덕","2867","3765","20260428",""
"20260425","공항철도 1호선","홍대입구","21922","20899","20260428",""
"20260425","공항철도 1호선","디지털미디어시티","12284","10734","20260428",""
"20260425","공항철도 1호선","마곡나루(서울식물원)","8011","8755","20260428",""
"20260425","공항철도 1호선","김포공항","8893","4341","20260428",""
"20260425","공항철도 1호선","계양","8397","8119","20260428",""
"20260425","공항철도 1호선","검암","5243","5254","20260428",""
"20260425","공항철도 1호선","청라국제도시","6529","6177","20260428",""
"20260425","공항철도 1호선","운서","10848","11708","20260428",""
"20260425","공항철도 1호선","공항화물청사","1465","3415","20260428",""
"20260425","공항철도 1호선","인천공항1터미널","14768","13739","20260428",""
"20260425","공항철도 1호선","인천공항2터미널","13340","9344","20260428",""
"20260425","공항철도 1호선","영종","5043","4981","20260428",""
"20260425","과천선","선바위","7026","6081","20260428",""
"20260425","과천선","경마공원","13618","13535","20260428",""
"20260425","과천선","대공원","13457","13733","20260428",""
"20260425","과천선","과천","5530","4840","20260428",""
"20260425","과천선","정부과천청사","9281","9154","20260428",""
"20260425","과천선","인덕원","22108","21631","20260428",""
"20260425","과천선","평촌","12619","12033","20260428",""
"20260425","과천선","범계","27611","27228","20260428",""
"20260425","분당선","선릉","5832","9413","20260428",""
"20260425","분당선","한티","13298","12759","20260428",""
"20260425","분당선","도곡","5783","5295","20260428",""
"20260425","분당선","구룡","2632","2376","20260428",""
"20260425","분당선","개포동","3170","2964","20260428",""
"20260425","분당선","대모산입구","4762","4364","20260428",""
"20260425","분당선","수서","15948","16948","20260428",""
"20260425","분당선","복정","9","0","20260428",""
"20260425","분당선","수원","8741","8931","20260428",""
"20260425","분당선","서울숲","12416","13380","20260428",""
"20260425","분당선","압구정로데오","19634","21535","20260428",""
"20260425","분당선","강남구청","6178","7601","20260428",""
"20260425","분당선","선정릉","4097","3920","20260428",""
"20260425","분당선","가천대","7518","7344","20260428",""
"20260425","분당선","태평","11906","11012","20260428",""
"20260425","분당선","모란","18062","18545","20260428",""
"20260425","분당선","야탑","21625","22439","20260428",""
"20260425","분당선","서현","20354","20461","20260428",""
"20260425","분당선","수내","8513","8136","20260428",""
"20260425","분당선","정자","12696","12683","20260428",""
"20260425","분당선","미금","11751","12100","20260428",""
"20260425","분당선","오리","8450","7444","20260428",""
"20260425","분당선","이매","4684","4463","20260428",""
"20260425","분당선","보정","1852","1732","20260428",""
"20260425","분당선","죽전","12179","12985","20260428",""
"20260425","분당선","구성","6484","6647","20260428",""
"20260425","분당선","신갈","3493","3463","20260428",""
"20260425","분당선","기흥","9008","7751","20260428",""
"20260425","분당선","상갈","4627","4394","20260428",""
"20260425","분당선","청명","3939","3936","20260428",""
"20260425","분당선","영통","8467","8074","20260428",""
"20260425","분당선","망포","11566","10404","20260428",""
"20260425","분당선","매탄권선","4565","4265","20260428",""
"20260425","분당선","수원시청","13887","15022","20260428",""
"20260425","분당선","매교","4336","4330","20260428",""
"20260425","서해선","김포공항","2970","4746","20260428",""
"20260425","서해선","원종","5256","5013","20260428",""
"20260425","서해선","부천종합운동장","2388","2045","20260428",""
"20260425","수인선","고색","3838","3915","20260428",""
"20260425","수인선","오목천","3685","2854","20260428",""
"20260425","수인선","어천","1640","1477","20260428",""
"20260425","수인선","야목","745","588","20260428",""
"20260425","수인선","사리","4606","3886","20260428",""
"20260425","수인선","달월","93","92","20260428",""
"20260425","수인선","월곶","2840","2626","20260428",""
"20260425","수인선","소래포구","6799","6811","20260428",""
"20260425","수인선","인천논현","5222","5358","20260428",""
"20260425","수인선","호구포","3112","2940","20260428",""
"20260425","수인선","남동인더스파크","1022","996","20260428",""
"20260425","수인선","원인재","4483","4682","20260428",""
"20260425","수인선","연수","5077","5067","20260428",""
"20260425","수인선","송도","2615","2324","20260428",""
"20260425","수인선","인하대","5891","5491","20260428",""
"20260425","수인선","숭의","4148","3717","20260428",""
"20260425","수인선","신포","1926","1910","20260428",""
"20260425","수인선","인천","1553","2599","20260428",""
"20260425","신림선","샛강","1524","1906","20260428",""
"20260425","신림선","대방","3840","2408","20260428",""
"20260425","신림선","서울지방병무청","2624","2958","20260428",""
"20260425","신림선","보라매","3851","3310","20260428",""
"20260425","신림선","보라매공원","1885","2186","20260428",""
"20260425","신림선","보라매병원","4454","4427","20260428",""
"20260425","신림선","당곡","4240","3815","20260428",""
"20260425","신림선","신림","2170","2435","20260428",""
"20260425","신림선","서원","3179","2701","20260428",""
"20260425","신림선","서울대벤처타운","9773","8322","20260428",""
"20260425","신림선","관악산(서울대)","4342","4523","20260428",""
"20260425","안산선","산본","18912","18693","20260428",""
"20260425","안산선","대야미","5879","4891","20260428",""
"20260425","안산선","반월","4557","4339","20260428",""
"20260425","안산선","상록수","14384","14366","20260428",""
"20260425","안산선","한대앞","9863","9507","20260428",""
"20260425","안산선","중앙","20591","21493","20260428",""
"20260425","안산선","고잔","8849","8844","20260428",""
"20260425","안산선","초지","4507","3908","20260428",""
"20260425","안산선","안산","11854","12780","20260428",""
"20260425","안산선","신길온천","2361","2202","20260428",""
"20260425","안산선","정왕","9116","9155","20260428",""
"20260425","안산선","오이도","9068","9336","20260428",""
"20260425","안산선","수리산","11326","12703","20260428",""
"20260425","우이신설선","북한산우이","4835","4951","20260428",""
"20260425","우이신설선","솔밭공원","2504","2302","20260428",""
"20260425","우이신설선","4.19민주묘지","3458","2851","20260428",""
"20260425","우이신설선","가오리","3957","3691","20260428",""
"20260425","우이신설선","화계","3485","3070","20260428",""
"20260425","우이신설선","삼양","2238","2304","20260428",""
"20260425","우이신설선","삼양사거리","2576","2335","20260428",""
"20260425","우이신설선","솔샘","4836","4417","20260428",""
"20260425","우이신설선","북한산보국문","6046","5013","20260428",""
"20260425","우이신설선","정릉","4605","3645","20260428",""
"20260425","우이신설선","성신여대입구(돈암)","3601","4062","20260428",""
"20260425","우이신설선","보문","1719","1672","20260428",""
"20260425","우이신설선","신설동","2011","1910","20260428",""
"20260425","일산선","원흥","9577","8996","20260428",""
"20260425","일산선","지축","1","0","20260428",""
"20260425","일산선","삼송","17896","17136","20260428",""
"20260425","일산선","원당","10994","10425","20260428",""
"20260425","일산선","화정","15925","16448","20260428",""
"20260425","일산선","대곡","10953","10683","20260428",""
"20260425","일산선","백석","9610","9735","20260428",""
"20260425","일산선","마두","6871","6901","20260428",""
"20260425","일산선","정발산","12154","12465","20260428",""
"20260425","일산선","주엽","8742","8151","20260428",""
"20260425","일산선","대화","9256","8156","20260428",""
"20260425","장항선","봉명","1003","995","20260428",""
"20260425","장항선","쌍용(나사렛대)","2506","2320","20260428",""
"20260425","장항선","아산","4879","4151","20260428",""
"20260425","장항선","탕정","2191","1932","20260428",""
"20260425","장항선","배방","1427","1384","20260428",""
"20260425","장항선","온양온천","5834","5880","20260428",""
"20260425","장항선","신창(순천향대)","1620","1417","20260428",""
"20260425","중앙선","회기","25032","23097","20260428",""
"20260425","중앙선","중랑","5452","5082","20260428",""
"20260425","중앙선","상봉","6098","5762","20260428",""
"20260425","중앙선","망우","7945","7723","20260428",""
"20260425","중앙선","양원","2642","2555","20260428",""
"20260425","중앙선","구리","7821","8415","20260428",""
"20260425","중앙선","도농","8551","8096","20260428",""
"20260425","중앙선","양정","595","494","20260428",""
"20260425","중앙선","덕소","5698","5745","20260428",""
"20260425","중앙선","도심","2484","2048","20260428",""
"20260425","중앙선","팔당","1742","1838","20260428",""
"20260425","중앙선","운길산","1669","1715","20260428",""
"20260425","중앙선","양수","2608","2588","20260428",""
"20260425","중앙선","신원","331","302","20260428",""
"20260425","중앙선","국수","826","856","20260428",""
"20260425","중앙선","아신","718","784","20260428",""
"20260425","중앙선","오빈","399","439","20260428",""
"20260425","중앙선","양평","4055","4253","20260428",""
"20260425","중앙선","원덕","511","608","20260428",""
"20260425","중앙선","용문","7909","8084","20260428",""
"20260425","중앙선","지평","76","97","20260428",""
"20260426","1호선","서울역","59360","60049","20260429",""
"20260426","1호선","시청","13586","14840","20260429",""
"20260426","1호선","종각","18472","17601","20260429",""
"20260426","1호선","종로3가","19716","16919","20260429",""
"20260426","1호선","종로5가","14211","13640","20260429",""
"20260426","1호선","동대문","14439","15249","20260429",""
"20260426","1호선","신설동","10744","10388","20260429",""
"20260426","1호선","제기동","12059","12623","20260429",""
"20260426","1호선","청량리(서울시립대입구)","20007","19571","20260429",""
"20260426","1호선","동묘앞","16240","16866","20260429",""
"20260426","2호선","시청","10165","8469","20260429",""
"20260426","2호선","을지로입구","31676","31465","20260429",""
"20260426","2호선","을지로3가","15275","15494","20260429",""
"20260426","2호선","을지로4가","7690","7469","20260429",""
"20260426","2호선","동대문역사문화공원(DDP)","14245","17107","20260429",""
"20260426","2호선","신당","10876","11475","20260429",""
"20260426","2호선","상왕십리","9250","9234","20260429",""
"20260426","2호선","왕십리(성동구청)","11277","10585","20260429",""
"20260426","2호선","한양대","4014","4584","20260429",""
"20260426","2호선","뚝섬","16567","16736","20260429",""
"20260426","2호선","성수","46907","50394","20260429",""
"20260426","2호선","건대입구","31341","31435","20260429",""
"20260426","2호선","구의(광진구청)","17649","17514","20260429",""
"20260426","2호선","강변(동서울터미널)","24245","22737","20260429",""
"20260426","2호선","잠실나루","7322","7500","20260429",""
"20260426","2호선","잠실(송파구청)","65580","60858","20260429",""
"20260426","2호선","잠실새내","16412","15811","20260429",""
"20260426","2호선","종합운동장","17501","20091","20260429",""
"20260426","2호선","삼성(무역센터)","28682","27433","20260429",""
"20260426","2호선","선릉","18000","15077","20260429",""
"20260426","2호선","역삼","14224","15376","20260429",""
"20260426","2호선","강남","39887","38006","20260429",""
"20260426","2호선","교대(법원.검찰청)","11481","14420","20260429",""
"20260426","2호선","서초","16108","15335","20260429",""
"20260426","2호선","방배","8512","8503","20260429",""
"20260426","2호선","사당","31823","33223","20260429",""
"20260426","2호선","낙성대(강감찬)","19740","20224","20260429",""
"20260426","2호선","서울대입구(관악구청)","30504","30572","20260429",""
"20260426","2호선","봉천","15637","15178","20260429",""
"20260426","2호선","신림","40160","39444","20260429",""
"20260426","2호선","신대방","18519","17673","20260429",""
"20260426","2호선","구로디지털단지","30202","28928","20260429",""
"20260426","2호선","대림(구로구청)","18938","19406","20260429",""
"20260426","2호선","신도림","36399","35251","20260429",""
"20260426","2호선","문래","11030","11911","20260429",""
"20260426","2호선","영등포구청","11240","11564","20260429",""
"20260426","2호선","당산","13686","13717","20260429",""
"20260426","2호선","합정","28231","30458","20260429",""
"20260426","2호선","홍대입구","71812","73768","20260429",""
"20260426","2호선","신촌","26814","26473","20260429",""
"20260426","2호선","이대","10984","11868","20260429",""
"20260426","2호선","아현","7030","6921","20260429",""
"20260426","2호선","충정로(경기대입구)","5072","5665","20260429",""
"20260426","2호선","용답","2259","2301","20260429",""
"20260426","2호선","신답","1057","1131","20260429",""
"20260426","2호선","신설동","4083","4043","20260429",""
"20260426","2호선","도림천","739","778","20260429",""
"20260426","2호선","양천구청","4033","4139","20260429",""
"20260426","2호선","신정네거리","6381","6482","20260429",""
"20260426","2호선","용두(동대문구청)","1419","1413","20260429",""
"20260426","3호선","지축","5101","4963","20260429",""
"20260426","3호선","구파발","15395","15679","20260429",""
"20260426","3호선","연신내","27003","25081","20260429",""
"20260426","3호선","불광","11877","13016","20260429",""
"20260426","3호선","녹번","9062","8161","20260429",""
"20260426","3호선","홍제","12845","11892","20260429",""
"20260426","3호선","무악재","2548","2571","20260429",""
"20260426","3호선","독립문","6099","6758","20260429",""
"20260426","3호선","경복궁(정부서울청사)","20501","24741","20260429",""
"20260426","3호선","안국","19545","21374","20260429",""
"20260426","3호선","종로3가","7579","8962","20260429",""
"20260426","3호선","을지로3가","7854","7045","20260429",""
"20260426","3호선","충무로","3","0","20260429",""
"20260426","3호선","동대입구","10132","11226","20260429",""
"20260426","3호선","약수","8612","8273","20260429",""
"20260426","3호선","금호","5353","5214","20260429",""
"20260426","3호선","옥수","6839","6904","20260429",""
"20260426","3호선","압구정","17707","18066","20260429",""
"20260426","3호선","신사","12871","13125","20260429",""
"20260426","3호선","잠원","4499","4332","20260429",""
"20260426","3호선","고속터미널","56454","50991","20260429",""
"20260426","3호선","교대(법원.검찰청)","7254","3772","20260429",""
"20260426","3호선","남부터미널(예술의전당)","18734","19165","20260429",""
"20260426","3호선","양재(서초구청)","17562","18886","20260429",""
"20260426","3호선","매봉","5684","5803","20260429",""
"20260426","3호선","도곡","3030","2987","20260429",""
"20260426","3호선","대치","6625","5900","20260429",""
"20260426","3호선","학여울","3211","3388","20260429",""
"20260426","3호선","대청","5412","5311","20260429",""
"20260426","3호선","일원","5152","5333","20260429",""
"20260426","3호선","수서","13167","12618","20260429",""
"20260426","3호선","가락시장","4682","4764","20260429",""
"20260426","3호선","경찰병원","3688","3725","20260429",""
"20260426","3호선","오금","3339","3412","20260429",""
"20260426","4호선","불암산","7383","7122","20260429",""
"20260426","4호선","상계","16190","15176","20260429",""
"20260426","4호선","노원","15444","16572","20260429",""
"20260426","4호선","창동","19947","20463","20260429",""
"20260426","4호선","쌍문","19998","18514","20260429",""
"20260426","4호선","수유(강북구청)","24910","23765","20260429",""
"20260426","4호선","미아(서울사이버대학)","10400","9798","20260429",""
"20260426","4호선","미아사거리","18279","17655","20260429",""
"20260426","4호선","길음","13243","12984","20260429",""
"20260426","4호선","성신여대입구(돈암)","16104","15727","20260429",""
"20260426","4호선","한성대입구(삼선교)","10634","10881","20260429",""
"20260426","4호선","혜화","29282","30833","20260429",""
"20260426","4호선","동대문","12051","12375","20260429",""
"20260426","4호선","동대문역사문화공원(DDP)","17319","15113","20260429",""
"20260426","4호선","충무로","15707","16349","20260429",""
"20260426","4호선","명동","33197","35489","20260429",""
"20260426","4호선","회현(남대문시장)","14445","15501","20260429",""
"20260426","4호선","서울역","7263","17610","20260429",""
"20260426","4호선","숙대입구(갈월)","10937","10872","20260429",""
"20260426","4호선","삼각지(전쟁기념관)","5333","7113","20260429",""
"20260426","4호선","신용산","16793","17789","20260429",""
"20260426","4호선","이촌(국립중앙박물관)","10705","11328","20260429",""
"20260426","4호선","동작(현충원)","2165","2313","20260429",""
"20260426","4호선","총신대입구(이수)","13199","14226","20260429",""
"20260426","4호선","사당","20135","18838","20260429",""
"20260426","4호선","남태령","1050","677","20260429",""
"20260426","5호선","개화산","3699","3704","20260429",""
"20260426","5호선","김포공항","11328","6965","20260429",""
"20260426","5호선","송정","4431","4351","20260429",""
"20260426","5호선","마곡","7833","8074","20260429",""
"20260426","5호선","발산","13057","13156","20260429",""
"20260426","5호선","우장산","8914","9166","20260429",""
"20260426","5호선","화곡","18072","16767","20260429",""
"20260426","5호선","까치산","18482","17796","20260429",""
"20260426","5호선","신정(은행정)","7760","6967","20260429",""
"20260426","5호선","목동","9623","9984","20260429",""
"20260426","5호선","오목교(목동운동장앞)","14148","14334","20260429",""
"20260426","5호선","양평","3797","3588","20260429",""
"20260426","5호선","영등포구청","2453","2244","20260429",""
"20260426","5호선","영등포시장","8375","8382","20260429",""
"20260426","5호선","신길","3453","3474","20260429",""
"20260426","5호선","여의도","15530","13140","20260429",""
"20260426","5호선","여의나루","20484","20804","20260429",""
"20260426","5호선","마포","7580","7127","20260429",""
"20260426","5호선","공덕","7571","7258","20260429",""
"20260426","5호선","애오개","3999","3708","20260429",""
"20260426","5호선","충정로(경기대입구)","2058","2134","20260429",""
"20260426","5호선","서대문","6844","6949","20260429",""
"20260426","5호선","광화문(세종문화회관)","18789","29046","20260429",""
"20260426","5호선","종로3가","13792","13970","20260429",""
"20260426","5호선","을지로4가","3364","3155","20260429",""
"20260426","5호선","동대문역사문화공원(DDP)","1590","1823","20260429",""
"20260426","5호선","청구","2058","1993","20260429",""
"20260426","5호선","신금호","3837","4192","20260429",""
"20260426","5호선","행당","5142","4733","20260429",""
"20260426","5호선","왕십리(성동구청)","3111","3705","20260429",""
"20260426","5호선","마장","3660","3498","20260429",""
"20260426","5호선","답십리","9655","8485","20260429",""
"20260426","5호선","장한평","11088","10906","20260429",""
"20260426","5호선","군자(능동)","8794","9616","20260429",""
"20260426","5호선","아차산(어린이대공원후문)","13513","13241","20260429",""
"20260426","5호선","광나루(장신대)","9494","9432","20260429",""
"20260426","5호선","천호(풍납토성)","16478","15417","20260429",""
"20260426","5호선","강동","11251","11157","20260429",""
"20260426","5호선","길동","5977","5969","20260429",""
"20260426","5호선","굽은다리(강동구민회관앞)","6612","6194","20260429",""
"20260426","5호선","명일","6221","6027","20260429",""
"20260426","5호선","고덕","5182","5184","20260429",""
"20260426","5호선","상일동","7679","7760","20260429",""
"20260426","5호선","둔촌동","8879","8536","20260429",""
"20260426","5호선","올림픽공원(한국체대)","5635","5721","20260429",""
"20260426","5호선","방이","5351","4966","20260429",""
"20260426","5호선","오금","1913","1944","20260429",""
"20260426","5호선","개롱","3716","3993","20260429",""
"20260426","5호선","거여","5581","5533","20260429",""
"20260426","5호선","마천","4388","4383","20260429",""
"20260426","5호선","강일","3621","3424","20260429",""
"20260426","5호선","미사","12945","13092","20260429",""
"20260426","5호선","하남풍산","3593","3545","20260429",""
"20260426","5호선","하남시청(덕풍·신장)","6208","5724","20260429",""
"20260426","5호선","하남검단산","6086","5850","20260429",""
"20260426","6호선","응암","11329","11463","20260429",""
"20260426","6호선","역촌","2566","2971","20260429",""
"20260426","6호선","불광","3661","3303","20260429",""
"20260426","6호선","독바위","1669","2003","20260429",""
"20260426","6호선","연신내","8","0","20260429",""
"20260426","6호선","구산","5049","3921","20260429",""
"20260426","6호선","새절(신사)","7825","7592","20260429",""
"20260426","6호선","증산(명지대앞)","6721","6712","20260429",""
"20260426","6호선","디지털미디어시티","8300","9008","20260429",""
"20260426","6호선","월드컵경기장(성산)","12517","8425","20260429",""
"20260426","6호선","마포구청","12017","9306","20260429",""
"20260426","6호선","망원","15837","17208","20260429",""
"20260426","6호선","합정","12712","11759","20260429",""
"20260426","6호선","상수","9167","9401","20260429",""
"20260426","6호선","광흥창(서강)","5649","5361","20260429",""
"20260426","6호선","대흥(서강대앞)","5759","6011","20260429",""
"20260426","6호선","공덕","10135","9937","20260429",""
"20260426","6호선","효창공원앞","4795","4286","20260429",""
"20260426","6호선","삼각지(전쟁기념관)","6235","5361","20260429",""
"20260426","6호선","녹사평(용산구청)","5148","5382","20260429",""
"20260426","6호선","이태원","13035","10741","20260429",""
"20260426","6호선","한강진","9085","10785","20260429",""
"20260426","6호선","버티고개","1380","1481","20260429",""
"20260426","6호선","약수","2172","2292","20260429",""
"20260426","6호선","청구","2421","2234","20260429",""
"20260426","6호선","신당","5625","6022","20260429",""
"20260426","6호선","동묘앞","10189","9890","20260429",""
"20260426","6호선","창신","2057","1832","20260429",""
"20260426","6호선","보문","5412","5448","20260429",""
"20260426","6호선","안암(고대병원앞)","5735","6591","20260429",""
"20260426","6호선","고려대(종암)","5569","5769","20260429",""
"20260426","6호선","월곡(동덕여대)","6481","6485","20260429",""
"20260426","6호선","상월곡(한국과학기술연구원)","4227","3911","20260429",""
"20260426","6호선","돌곶이","7847","7494","20260429",""
"20260426","6호선","석계","7684","8221","20260429",""
"20260426","6호선","태릉입구","4248","4433","20260429",""
"20260426","6호선","화랑대(서울여대입구)","6269","5753","20260429",""
"20260426","6호선","봉화산(서울의료원)","4657","4652","20260429",""
"20260426","7호선","장암","2180","1510","20260429",""
"20260426","7호선","도봉산","6466","9075","20260429",""
"20260426","7호선","수락산","9370","9179","20260429",""
"20260426","7호선","마들","7599","7162","20260429",""
"20260426","7호선","노원","13343","13419","20260429",""
"20260426","7호선","중계","9174","8728","20260429",""
"20260426","7호선","하계","11115","10579","20260429",""
"20260426","7호선","공릉(서울과학기술대)","8259","8478","20260429",""
"20260426","7호선","태릉입구","5938","5743","20260429",""
"20260426","7호선","중화","7214","7009","20260429",""
"20260426","7호선","상봉","12033","11082","20260429",""
"20260426","7호선","면목","9288","8994","20260429",""
"20260426","7호선","사가정","10830","10651","20260429",""
"20260426","7호선","용마산(용마폭포공원)","3896","4271","20260429",""
"20260426","7호선","중곡","6604","6386","20260429",""
"20260426","7호선","군자(능동)","10228","7927","20260429",""
"20260426","7호선","어린이대공원(세종대)","11194","11651","20260429",""
"20260426","7호선","건대입구","9968","10226","20260429",""
"20260426","7호선","자양(뚝섬한강공원)","13688","13240","20260429",""
"20260426","7호선","청담","8026","8556","20260429",""
"20260426","7호선","강남구청","6788","7586","20260429",""
"20260426","7호선","학동","8560","8789","20260429",""
"20260426","7호선","논현","7391","7938","20260429",""
"20260426","7호선","반포","4300","4353","20260429",""
"20260426","7호선","고속터미널","17863","11646","20260429",""
"20260426","7호선","내방","7089","7122","20260429",""
"20260426","7호선","이수","10674","10209","20260429",""
"20260426","7호선","남성","6956","6970","20260429",""
"20260426","7호선","숭실대입구(살피재)","7833","8457","20260429",""
"20260426","7호선","상도","7083","7123","20260429",""
"20260426","7호선","장승배기","5664","5579","20260429",""
"20260426","7호선","신대방삼거리","9398","9254","20260429",""
"20260426","7호선","보라매","4314","4412","20260429",""
"20260426","7호선","신풍","7787","7377","20260429",""
"20260426","7호선","대림(구로구청)","9693","9238","20260429",""
"20260426","7호선","남구로","7914","7812","20260429",""
"20260426","7호선","가산디지털단지","12277","11450","20260429",""
"20260426","7호선","철산","12994","12913","20260429",""
"20260426","7호선","광명사거리","15415","15374","20260429",""
"20260426","7호선","천왕","6365","6300","20260429",""
"20260426","7호선","온수(성공회대입구)","4864","4753","20260429",""
"20260426","8호선","암사역사공원","3916","3617","20260429",""
"20260426","8호선","암사","10027","9470","20260429",""
"20260426","8호선","천호(풍납토성)","12768","14178","20260429",""
"20260426","8호선","강동구청","5797","5880","20260429",""
"20260426","8호선","몽촌토성(평화의문)","6504","6825","20260429",""
"20260426","8호선","잠실(송파구청)","16213","17724","20260429",""
"20260426","8호선","석촌","5901","7175","20260429",""
"20260426","8호선","송파","5428","5582","20260429",""
"20260426","8호선","가락시장","3971","4956","20260429",""
"20260426","8호선","문정","7574","7926","20260429",""
"20260426","8호선","장지","10290","9760","20260429",""
"20260426","8호선","복정","6249","5681","20260429",""
"20260426","8호선","산성","3880","4145","20260429",""
"20260426","8호선","남한산성입구(성남법원.검찰청)","7387","6681","20260429",""
"20260426","8호선","단대오거리","6826","6843","20260429",""
"20260426","8호선","신흥","3601","3649","20260429",""
"20260426","8호선","수진","3514","3178","20260429",""
"20260426","8호선","모란","3453","2858","20260429",""
"20260426","8호선","남위례","4634","4729","20260429",""
"20260426","9호선","개화","1369","1201","20260429",""
"20260426","9호선","김포공항","5168","10499","20260429",""
"20260426","9호선","공항시장","2023","2330","20260429",""
"20260426","9호선","신방화","4217","4272","20260429",""
"20260426","9호선","마곡나루(서울식물원)","10286","10155","20260429",""
